Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"USP42","Ubiquitin Specific Peptidase 42","Protein Coding","Q9H9J4","47","GC07P019021","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP42"
"DNAJC9","DnaJ Heat Shock Protein Family (Hsp40) Member C9","Protein Coding","Q8WXX5","46","GC10M073183","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC9"
"GATAD1","GATA Zinc Finger Domain Containing 1","Protein Coding","Q8WUU5","46","GC07P092447","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATAD1"
"GPATCH2","G-Patch Domain Containing 2","Protein Coding","Q9NW75","46","GC01M217426","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPATCH2"
"RHBDF1","Rhomboid 5 Homolog 1","Protein Coding","Q96CC6","46","GC16M000058","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHBDF1"
"SPTSSA","Serine Palmitoyltransferase Small Subunit A","Protein Coding","Q969W0","46","GC14M034432","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTSSA"
"AGBL1","AGBL Carboxypeptidase 1","Protein Coding","Q96MI9","45","GC15P193863","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGBL1"
"AXDND1","Axonemal Dynein Light Chain Domain Containing 1","Protein Coding","Q5T1B0","45","GC01P179366","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AXDND1"
"CHCHD1","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 1","Protein Coding","Q96BP2","45","GC10P073782","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD1"
"DDX46","DEAD-Box Helicase 46","Protein Coding","Q7L014","45","GC05P134758","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX46"
"GALNTL6","Polypeptide N-Acetylgalactosaminyltransferase Like 6","Protein Coding","Q49A17","45","GC04P171813","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNTL6"
"GRXCR1","Glutaredoxin And Cysteine Rich Domain Containing 1","Protein Coding","A8MXD5","45","GC04P042899","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRXCR1"
"MVB12B","Multivesicular Body Subunit 12B","Protein Coding","Q9H7P6","45","GC09P126326","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVB12B"
"RBMS3","RNA Binding Motif Single Stranded Interacting Protein 3","Protein Coding","Q6XE24","45","GC03P028706","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBMS3"
"SPATA16","Spermatogenesis Associated 16","Protein Coding","Q9BXB7","45","GC03M172889","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA16"
"TOX2","TOX High Mobility Group Box Family Member 2","Protein Coding","Q96NM4","45","GC20P043914","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOX2"
"ZNF12","Zinc Finger Protein 12","Protein Coding","P17014","45","GC07M009872","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF12"
"ZNF536","Zinc Finger Protein 536","Protein Coding","O15090","45","GC19P152318","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF536"
"ANKIB1","Ankyrin Repeat And IBR Domain Containing 1","Protein Coding","Q9P2G1","44","GC07P095709","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKIB1"
"CCDC171","Coiled-Coil Domain Containing 171","Protein Coding","Q6TFL3","44","GC09P016386","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC171"
"MARF1","Meiosis Regulator And MRNA Stability Factor 1","Protein Coding","Q9Y4F3","44","GC16M015594","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARF1"
"METTL21A","Methyltransferase 21A, HSPA Lysine","Protein Coding","Q8WXB1","44","GC02M207580","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL21A"
"OTOL1","Otolin 1","Protein Coding","A6NHN0","44","GC03P161496","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTOL1"
"SCHIP1","Schwannomin Interacting Protein 1","Protein Coding","P0DPB3","44","GC03P159273","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCHIP1"
"WDR24","WD Repeat Domain 24","Protein Coding","Q96S15","44","GC16M049761","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR24"
"CFAP70","Cilia And Flagella Associated Protein 70","Protein Coding","Q5T0N1","43","GC10M073253","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP70"
"FAM234A","Family With Sequence Similarity 234 Member A","Protein Coding","Q9H0X4","43","GC16P120100","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM234A"
"MRGPRD","MAS Related GPR Family Member D","Protein Coding","Q8TDS7","43","GC11M068980","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRGPRD"
"ABHD12B","Abhydrolase Domain Containing 12B","Protein Coding","Q7Z5M8","42","GC14P050872","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD12B"
"ESF1","ESF1 Nucleolar Pre-RRNA Processing Protein Homolog","Protein Coding","Q9H501","42","GC20M013714","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESF1"
"MRPS35","Mitochondrial Ribosomal Protein S35","Protein Coding","P82673","42","GC12P027710","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS35"
"MS4A3","Membrane Spanning 4-Domains A3","Protein Coding","Q96HJ5","42","GC11P107327","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MS4A3"
"SYT16","Synaptotagmin 16","Protein Coding","Q17RD7","42","GC14P061812","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT16"
"ZMAT4","Zinc Finger Matrin-Type 4","Protein Coding","Q9H898","42","GC08M040530","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMAT4"
"ASB3","Ankyrin Repeat And SOCS Box Containing 3","Protein Coding","Q9Y575","41","GC02M053532","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASB3"
"ATRNL1","Attractin Like 1","Protein Coding","Q5VV63","41","GC10P115093","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATRNL1"
"CYRIA","CYFIP Related Rac1 Interactor A","Protein Coding","Q9H0Q0","41","GC02M016550","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYRIA"
"FUT11","Fucosyltransferase 11","Protein Coding","Q495W5","41","GC10P073772","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT11"
"HBM","Hemoglobin Subunit Mu","Protein Coding","Q6B0K9","41","GC16P120094","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBM"
"PGAP6","Post-GPI Attachment To Proteins 6","Protein Coding","Q9HCN3","41","GC16M000370","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGAP6"
"PNRC2","Proline Rich Nuclear Receptor Coactivator 2","Protein Coding","Q9NPJ4","41","GC01P076281","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNRC2"
"SEL1L2","SEL1L2 Adaptor Subunit Of SYVN1 Ubiquitin Ligase","Protein Coding","Q5TEA6","41","GC20M013848","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEL1L2"
"SLX4IP","SLX4 Interacting Protein","Protein Coding","Q5VYV7","41","GC20P010435","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLX4IP"
"SNAPC1","Small Nuclear RNA Activating Complex Polypeptide 1","Protein Coding","Q16533","41","GC14P061762","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAPC1"
"WDR90","WD Repeat Domain 90","Protein Coding","Q96KV7","41","GC16P120111","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR90"
"ZNF280D","Zinc Finger Protein 280D","Protein Coding","Q6N043","41","GC15M056630","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF280D"
"ZSWIM8","Zinc Finger SWIM-Type Containing 8","Protein Coding","A7E2V4","41","GC10P073785","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZSWIM8"
"BMERB1","BMERB Domain Containing 1","Protein Coding","Q96MC5","40","GC16P015434","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMERB1"
"JADE2","Jade Family PHD Finger 2","Protein Coding","Q9NQC1","40","GC05P135086","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JADE2"
"MT1M","Metallothionein 1M","Protein Coding","Q8N339","40","GC16P056632","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT1M"
"SNRNP25","Small Nuclear Ribonucleoprotein U11/U12 Subunit 25","Protein Coding","Q9BV90","40","GC16P000053","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRNP25"
"ZDHHC4","Zinc Finger DHHC-Type Palmitoyltransferase 4","Protein Coding","Q9NPG8","40","GC07P006577","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZDHHC4"
"FAM133B","Family With Sequence Similarity 133 Member B","Protein Coding","Q5BKY9","39","GC07M092560","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM133B"
"CDKN2AIPNL","CDKN2A Interacting Protein N-Terminal Like","Protein Coding","Q96HQ2","38","GC05M134402","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2AIPNL"
"ZBTB34","Zinc Finger And BTB Domain Containing 34","Protein Coding","Q8NCN2","38","GC09P126860","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB34"
"INTS15","Integrator Complex Subunit 15","Protein Coding","Q96N11","37","GC07P019454","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INTS15"
"TMEM232","Transmembrane Protein 232","Protein Coding","C9JQI7","37","GC05M110289","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM232"
"C1orf94","Chromosome 1 Open Reading Frame 94","Protein Coding","Q6P1W5","36","GC01P034166","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf94"
"AGAP5","ArfGAP With GTPase Domain, Ankyrin Repeat And PH Domain 5","Protein Coding","A6NIR3","34","GC10M074394","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGAP5"
"CEACAM20","CEA Cell Adhesion Molecule 20","Protein Coding","Q6UY09","32","GC19M108864","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM20"
"IQCJ-SCHIP1","IQCJ-SCHIP1 Readthrough","Protein Coding","B3KU38","31","GC03P158962","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCJ-SCHIP1"
"ZNF853","Zinc Finger Protein 853","Protein Coding","P0CG23","30","GC07P006615","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF853"
"FRMD6-AS1","FRMD6 Antisense RNA 1","RNA Gene","P0C7T7","25","GC14M051379","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRMD6-AS1"
"MIR484","MicroRNA 484","RNA Gene","","25","GC16P120481","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR484"
"ZNF436-AS1","ZNF436 Antisense RNA 1","RNA Gene","Q8NC38","25","GC01P023368","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF436-AS1"
"DRAIC","Downregulated RNA In Cancer, Inhibitor Of Cell Invasion And Migration","RNA Gene","","24","GC15P193384","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRAIC"
"GACAT3","Gastric Cancer Associated Transcript 3","RNA Gene","","23","GC02P016015","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GACAT3"
"MIR9-3HG","MIR9-3 Host Gene","RNA Gene","","23","GC15P193923","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR9-3HG"
"LOC124902337","Uncharacterized LOC124902337","Pseudogene","","22","GC09P152714","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902337"
"SILC1","Sciatic Injury Induced LincRNA Upregulator Of SOX11","RNA Gene","","22","GC02P005933","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SILC1"
"HSP90AA4P","Heat Shock Protein 90 Alpha Family Class A Member 4, Pseudogene","Pseudogene","Q58FG1","21","GC04P189472","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSP90AA4P"
"MIR552","MicroRNA 552","RNA Gene","","21","GC01M034669","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR552"
"WASH4P","WASP Family Homolog 4, Pseudogene","Pseudogene","A8MWX3","20","GC16M000014","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WASH4P"
"CDK6-AS1","CDK6 Antisense RNA 1","RNA Gene","","18","GC07P095738","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK6-AS1"
"FRMD6-AS2","FRMD6 Antisense RNA 2","RNA Gene","","18","GC14M051380","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRMD6-AS2"
"LINC02899","Long Intergenic Non-Protein Coding RNA 2899","RNA Gene","","18","GC05P023953","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02899"
"PKD1P1","Polycystin 1, Transient Receptor Potential Channel Interacting Pseudogene 1","Pseudogene","","18","GC16P016310","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1P1"
"PKD1P6","Polycystin 1, Transient Receptor Potential Channel Interacting Pseudogene 6","Pseudogene","","18","GC16M050359","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1P6"
"LINC01162","Long Intergenic Non-Protein Coding RNA 1162","RNA Gene","","17","GC07P020835","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01162"
"PKD1P2","Polycystin 1, Transient Receptor Potential Channel Interacting Pseudogene 2","Pseudogene","","17","GC16P120500","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1P2"
"PKD1P3","Polycystin 1, Transient Receptor Potential Channel Interacting Pseudogene 3","Pseudogene","","17","GC16P014911","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1P3"
"LOC105378311","Uncharacterized LOC105378311","RNA Gene","","16","GC10P054487","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378311"
"LINC00609","Long Intergenic Non-Protein Coding RNA 609","RNA Gene","","15","GC14P057776","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00609"
"LINC01355","Long Intergenic Non-Protein Coding RNA 1355","RNA Gene","","15","GC01M023281","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01355"
"MIR302F","MicroRNA 302f","RNA Gene","","15","GC18P030298","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR302F"
"ZSWIM8-AS1","ZSWIM8 Antisense RNA 1","RNA Gene","","15","GC10M074403","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZSWIM8-AS1"
"GLUD1P3","Glutamate Dehydrogenase 1 Pseudogene 3","Pseudogene","","14","GC10P073730","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUD1P3"
"LINC01259","Long Intergenic Non-Protein Coding RNA 1259","RNA Gene","","14","GC04P039823","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01259"
"LINC01843","Long Intergenic Non-Protein Coding RNA 1843","RNA Gene","","14","GC05P135087","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01843"
"NPIPA6","Nuclear Pore Complex Interacting Protein Family, Member A6","Protein Coding","P0DXC3","14","GC16P127499","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPIPA6"
"LINC01033","Long Intergenic Non-Protein Coding RNA 1033","RNA Gene","","13","GC05P054311","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01033"
"LINC01992","Long Intergenic Non-Protein Coding RNA 1992","RNA Gene","","13","GC17M096681","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01992"
"LINC02823","Long Intergenic Non-Protein Coding RNA 2823","RNA Gene","","13","GC12P091327","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02823"
"LINC01810","Long Intergenic Non-Protein Coding RNA 1810","RNA Gene","","12","GC02M005812","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01810"
"LINC02383","Long Intergenic Non-Protein Coding RNA 2383","RNA Gene","","12","GC04M043458","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02383"
"LINC02404","Long Intergenic Non-Protein Coding RNA 2404","RNA Gene","","12","GC12P091679","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02404"
"LINC02766","Long Intergenic Non-Protein Coding RNA 2766","RNA Gene","","12","GC01P075482","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02766"
"LOC100505915","Uncharacterized LOC100505915","RNA Gene","","12","GC16P015094","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC100505915"
"RPS10P11","Ribosomal Protein S10 Pseudogene 11","Pseudogene","","12","GC05P134422","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS10P11"
"TOX-DT","TOX Divergent Transcript","RNA Gene","","12","GC08P059117","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOX-DT"
"DUSP8P5","Dual Specificity Phosphatase 8 Pseudogene 5","Pseudogene","","11","GC10P073731","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP8P5"
"ENSG00000224400","Novel Transcript","RNA Gene","","11","GC02P016354","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000224400"
"ENSG00000228201","Novel Transcript","RNA Gene","","11","GC16M000648","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000228201"
"ENSG00000272140","Novel Transcript","RNA Gene","","11","GC10M073668","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000272140"
"LINC00644","Long Intergenic Non-Protein Coding RNA 644","RNA Gene","","11","GC14M062134","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00644"
"LINC01643","Long Intergenic Non-Protein Coding RNA 1643","RNA Gene","","11","GC22P092015","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01643"
"LINC02174","Long Intergenic Non-Protein Coding RNA 2174","RNA Gene","","11","GC04M171536","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02174"
"LINC02462","Long Intergenic Non-Protein Coding RNA 2462","RNA Gene","","11","GC04P134383","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02462"
"LINC02493","Long Intergenic Non-Protein Coding RNA 2493","RNA Gene","","11","GC04M017172","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02493"
"LINC02508","Long Intergenic Non-Protein Coding RNA 2508","RNA Gene","","11","GC04P188735","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02508"
"NPIPP1","Nuclear Pore Complex Interacting Protein Pseudogene 1","Pseudogene","","11","GC16M050341","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPIPP1"
"OR7E122P","Olfactory Receptor Family 7 Subfamily E Member 122 Pseudogene","Pseudogene","","11","GC03P008688","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR7E122P"
"ENSG00000228779","Novel Transcript","RNA Gene","","10","GC16P000125","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000228779"
"ENSG00000248559","Novel Transcript","RNA Gene","","10","GC05P134399","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000248559"
"ENSG00000260022","Novel Transcript, Antisense To LMF1","RNA Gene","","10","GC16P000883","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000260022"
"ENSG00000262171","Novel Transcript, Antisense To C16orf63","RNA Gene","","10","GC16P015885","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000262171"
"ENSG00000263065","Novel Transcript, Antisense To MYH11","RNA Gene","","10","GC16P015741","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000263065"
"ENSG00000263335","Novel Transcript, Antisense To MYH11","RNA Gene","","10","GC16P120486","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000263335"
"ENSG00000268836","Novel Transcript","RNA Gene","","10","GC16M000185","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000268836"
"ENSG00000269482","Novel Transcript, Antisense To NPRL3","RNA Gene","","10","GC16P120092","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000269482"
"ENSG00000272791","Novel Transcript","RNA Gene","","10","GC10P073630","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000272791"
"LARGE1-AS1","LARGE1 Antisense RNA 1","RNA Gene","","10","GC22P092014","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARGE1-AS1"
"LINC01648","Long Intergenic Non-Protein Coding RNA 1648","RNA Gene","","10","GC01M034901","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01648"
"LOC124901582","Uncharacterized LOC124901582","RNA Gene","","10","GC07M009961","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901582"
"MIR8056","MicroRNA 8056","RNA Gene","","10","GC05P173347","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR8056"
"RNU6-929P","RNA, U6 Small Nuclear 929, Pseudogene","Pseudogene","","10","GC20M056785","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU6-929P"
"RNU6-959P","RNA, U6 Small Nuclear 959, Pseudogene","Pseudogene","","10","GC02P191121","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU6-959P"
"ENSG00000237473","Novel Transcript","RNA Gene","","9","GC03P172871","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000237473"
"LOC105375341","Uncharacterized LOC105375341","RNA Gene","","9","GC07M068146","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375341"
"RNU6-1291P","RNA, U6 Small Nuclear 1291, Pseudogene","Pseudogene","","9","GC14P051522","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU6-1291P"
"TAF9P3","TATA-Box Binding Protein Associated Factor 9 Pseudogene 3","Pseudogene","","9","GC19P152312","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF9P3"
"EEF1A1P35","Eukaryotic Translation Elongation Factor 1 Alpha 1 Pseudogene 35","Pseudogene","","8","GC04P135045","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1A1P35"
"ENSG00000272630","Novel Transcript","RNA Gene","","8","GC10M073098","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000272630"
"ENSG00000287932","Novel Transcript, Sense Intronic To CDK6","RNA Gene","","8","GC07M092638","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000287932"
"PGAM5P1","PGAM Family Member 5, Mitochondrial Serine/Threonine Protein Phosphatase Pseudogene 1","Pseudogene","","8","GC05M109884","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGAM5P1"
"RNA5SP231","RNA, 5S Ribosomal Pseudogene 231","Pseudogene","","8","GC07M068723","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNA5SP231"
"RPL21P67","Ribosomal Protein L21 Pseudogene 67","Pseudogene","","8","GC06P131469","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL21P67"
"RPL32P19","Ribosomal Protein L32 Pseudogene 19","Pseudogene","","8","GC08P016060","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL32P19"
"TOMM22P6","TOMM22 Pseudogene 6","Pseudogene","","8","GC03M162486","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOMM22P6"
"ENSG00000278995","TEC","Uncategorized","","7","GC16P120091","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000278995"
"ENSG00000279689","TEC","Uncategorized","","7","GC10M073769","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000279689"
"ENSG00000286742","Novel Transcript, Antisense To CDK6","RNA Gene","","7","GC07P095731","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000286742"
"ENSG00000288064","Novel Transcript, Antisense To STAT4","RNA Gene","","7","GC02P191045","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000288064"
"ENSG00000288823","Novel Transcript","RNA Gene","","7","GC10M074415","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000288823"
"ENSG00000289364","Novel Transcript","RNA Gene","","7","GC02M016401","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000289364"
"HIGD1AP4","HIG1 Hypoxia Inducible Domain Family Member 1A Pseudogene 4","Pseudogene","","7","GC02M223398","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIGD1AP4"
"MEAF6P1","MYST/Esa1-Associated Factor 6 Pseudogene 1","Pseudogene","","7","GC02P209179","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEAF6P1"
"MTND2P8","MT-ND2 Pseudogene 8","Pseudogene","","7","GC09M078741","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND2P8"
"MTND4P3","MT-ND4 Pseudogene 3","Pseudogene","","7","GC07M068266","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND4P3"
"MTND5P4","MT-ND5 Pseudogene 4","Pseudogene","","7","GC04P030093","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND5P4"
"RN7SKP203","RN7SK Pseudogene 203","Pseudogene","","7","GC02M076445","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SKP203"
"RPL37P25","Ribosomal Protein L37 Pseudogene 25","Pseudogene","","7","GC05P054399","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL37P25"
"lnc-CNGA3-1","","RNA Gene","","7","GC02P098472","0.681229293346405","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CNGA3-1"
